Company Name,Company Website,Company Logo,Company Size Revenue,Company Size Employees,Industry,Email Pattern,Leadership Page,Address,Address 2,City,Country,State,Zip Code,Phone,Fax,About Company,Facebook Link,Linkedin Link,Twitter Link,Google+ Link
State Bank of Southern Utah,www.sbsu.com,,$0-1 Million,0-25,Business Services : Business Services Other,,,1290 W Eau Gallie Blvd,,Melbourne,United States,FL,32935-5341,321.728.2503,,State Bank of Southern Utah is one of the leading providers in Business Services.  It is based in Melbourne; FL.  To find more information about State Bank of Southern Utah; please visit www.sbsu.com,,,,
State Bank of Southern Utah,www.sbsu.com,,$0-1 Million,0-25,Financial Services : Financial Services Other,,,309 East St,,Springfield,United States,MA,01104-2259,413.734.3690,,State Bank of Southern Utah is one of the leading providers in Financial Services.  It is based in Springfield; MA.  To find more information about State Bank of Southern Utah; please visit www.sbsu.com,,,,
St. Clair County College,www.sc4.edu,,$0-1 Million,0-25,Education : Education Other,,,323 Erie St,,Port Huron,United States,MI,48060-3812,810.989.5500,,St. Clair County College is one of the leading providers in Education.  It is based in Port Huron; MI.  To find more information about St. Clair County College; please visit www.sc4.edu,,,,
ScaleMP,www.scalemp.com,,$1-10 Million,25-100,Computers & Electronics : Computers & Electronics Other,,,20863 Stevens Creek Blvd,,Cupertino,United States,CA,95014-2107,408.342.0330,,ScaleMP is one of the leading providers in Computers & Electronics.  It is based in Cupertino; CA.  To find more information about ScaleMP; please visit www.scalemp.com.,,,,
SC and H Group; LLC,www.scandh.com,,$50-100 Million,1K-10K,Business Services : Business Services Other,,,910 Ridgebrook Rd,,Sparks,United States,MD,21152-9390,410.403.1500,,SC and H Group; LLC is one of the leading providers in Business Services.  It is based in Sparks; MD.  To find more information about SC and H Group; LLC; please visit www.scandh.com.,,,,
ScanSource; Inc.,www.scansource.com,,> $1 Billion,1K-10K,Computers & Electronics : Computers & Electronics Other,,,6 Logue Ct,,Greenville,United States,SC,29615-5725,800.944.2432,,ScanSource; Inc. is a wholesale distributor of specialty technology products; providing distribution sales to resellers in the specialty technology markets.                   ,,,,
ScanSource Security,www.scansourcesecurity.com,,$1-10 Million,25-100,Business Services : Business Services Other,,,6 Logue Ct,,Greenville,United States,SC,29615-5725,800.964.8994,,ScanSource Security is one of the leading providers in Business Services.  It is based in Greenville; SC.  To find more information about ScanSource Security; please visit www.scansourcesecurity.com.,,,,
Scantron Corporation,www.scantron.com,,$100-250 Million,1K-10K,Computers & Electronics : Computers & Electronics Other,,,PO BOX 997,,Owatonna,United States,MN,55060-0997,507.451.5137,,Scantron Corporation ( www.scantron.com ) is headquartered in Irvine; Calif.; and is a wholly owned subsidiary of Atlantabased John H. Harland Company (NYSE:JH).                ,,,,
Scarborough Research,www.scarborough.com,,$1-10 Million,25-100,Business Services : Business Services Other,,,770 Broadway New York,,New York,United States,NY,10003-9522,646.654.8400,,Scarborough Research is one of the leading providers in Business Services.  It is based in New York; NY.  To find more information about Scarborough Research; please visit www.scarborough.com.,,,,
Scarsdale Union Free Sch Dist,www.scarsdaleschools.k12.ny.us,,$100-250 Million,25-100,Education : Education Other,,,2 Brewster Rd,,Scarsdale,United States,NY,10583-3050,914.721.2410,,Scarsdale Union Free Sch Dist is one of the leading providers in Education.  It is based in Scarsdale; NY.  To find more information about Scarsdale Union Free Sch Dist; please visit www.scarsdaleschools.k12.ny.us,,,,
Scarsdale Security Systems,www.scarsdalesecurity.com,,$10-50 Million,100-250,Computers & Electronics : Computers & Electronics Other,,,132 Montgomery Ave,,Scarsdale,United States,NY,10583-5503,914.722.2200,,Scarsdale Security Systems is one of the leading providers in Computers & Electronics.  It is based in Scarsdale; NY.  To find more information about Scarsdale Security Systems; please visit www.scarsdalesecurity.com.,,,,
Surgical Care Affiliates,www.scasurgery.com,,$500M-1 Billion,0-25,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,3000 Riverchase Galleria Ste 500,,Birmingham,United States,AL,35244-2365,205.545.2572,,Surgical Care Affiliates is one of the leading providers in Healthcare; Pharmaceuticals; & Biotech.  It is based in Birmingham; AL.  To find more information about Surgical Care Affiliates; please visit www.scasurgery.com,,,,
SCBT Financial Corporation,www.scbandt.com,,$0-1 Million,0-25,Financial Services : Financial Services Other,,,253 Green Valley Dr,,Greenbrier,United States,AR,72058-9670,501.679.7773,,SCBT Financial Corporation is one of the leading providers in Financial Services.  It is based in Greenbrier; AR.  To find more information about SCBT Financial Corporation; please visit www.scbandt.com,,,,
SCBT Financial Corporation,www.scbandt.com,,$10-50 Million,250-1000,Business Services : Business Services Other,,,520 Gervais St,,Columbia,United States,SC,29201-3046,803.771.2265,,SCBT Financial Corporation is one of the leading providers in Business Services.  It is based in Columbia; SC.  To find more information about SCBT Financial Corporation; please visit www.scbandt.com.,,,,
SWIFT COUNTY BENSON HOSP,www.scbh.org,,$10-50 Million,0-25,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,1815 Wisconsin Ave,,Benson,United States,MN,56215-1653,320.843.4232,,SWIFT COUNTY BENSON HOSP is one of the leading providers in Healthcare; Pharmaceuticals; & Biotech.  It is based in Benson; MN.  To find more information about SWIFT COUNTY BENSON HOSP; please visit www.scbh.org,,,,
Santa Cruz County Bank,www.sccountybank.com,,$10-50 Million,0-25,Financial Services : Financial Services Other,,,47834 Van Dyke Ave,,Shelby Township,United States,MI,48317-3373,586.323.2920,,Santa Cruz County Bank is one of the leading providers in Financial Services.  It is based in Shelby Township; MI.  To find more information about Santa Cruz County Bank; please visit www.sccountybank.com,,,,
Southern Crushed Concrete Inc,www.scctx.com,,$0-1 Million,0-25,Business Services : Business Services Other,,,14329 Chrisman Rd,,Houston,United States,TX,77039-1508,281.987.8789,,Southern Crushed Concrete Inc is one of the leading providers in Business Services.  It is based in Houston; TX.  To find more information about Southern Crushed Concrete Inc; please visit www.scctx.com.,,,,
Southern California Edison Company,www.sce.com,,> $1 Billion,1K-10K,Energy & Utilities : Energy & Utilities Other,,,2244 Walnut Grove Ave,,Rosemead,United States,CA,91770-3714,626.302.1212,,An Edison International company; Southern California Edison is one of the nation's largest electric utilities; serving more than 11 million people via 4                ,,,,
Scentair,www.scentair.com,,$1-10 Million,100-250,Business Services : Business Services Other,,,14301 S Lakes Dr,,Charlotte,United States,NC,28273-6740,704.504.2320,,Scentair is one of the leading providers in Business Services.  It is based in Charlotte; NC.  To find more information about Scentair; please visit www.scentair.com.,,,,
Als Enterprises Inc,www.scentlok.com,,$10-50 Million,100-250,Retail : Retail Other,,,1731 Wierengo Dr,,Muskegon,United States,MI,49442-6257,231.777.7565,,Als Enterprises Inc is one of the leading providers in Retail.  It is based in Muskegon; MI.  To find more information about Als Enterprises Inc; please visit www.scentlok.com.,,,,
SCF Arizona,www.scfaz.com,,$0-1 Million,25-100,Financial Services : Financial Services Other,,,1 State St Fl 27,,New York,United States,NY,10004-1561,212.803.8200,,SCF Arizona is one of the leading providers in Financial Services.  It is based in New York; NY.  To find more information about SCF Arizona; please visit www.scfaz.com,,,,
Scharf Investments,www.scharfinvestments.com,,$0-1 Million,25-100,Financial Services : Financial Services Other,,,PO Box 2250,,Key West,United States,FL,33045-2250,305.296.6568,,Scharf Investments is one of the leading providers in Financial Services.  It is based in Key West; FL.  To find more information about Scharf Investments; please visit www.scharfinvestments.com,,,,
Scharf Investments,www.scharfinvestments.com,,$0-1 Million,0-25,Financial Services : Financial Services Other,,,901 W Riverside Ave,,Spokane,United States,WA,99201-1006,509.838.8960,,Scharf Investments is one of the leading providers in Financial Services.  It is based in Spokane; WA.  To find more information about Scharf Investments; please visit www.scharfinvestments.com,,,,
South Carolina Heart Center,www.scheart.com,,$10-50 Million,0-25,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,2001 Laurel St,,Columbia,United States,SC,29204-1018,803.254.3278,,South Carolina Heart Center is one of the leading providers in Healthcare; Pharmaceuticals; & Biotech.  It is based in Columbia; SC.  To find more information about South Carolina Heart Center; please visit www.scheart.com,,,,
Schematic,www.schematic.com,,$10-50 Million,25-100,Business Services : Business Services Other,,,41 E 11th St Fl 6,,New York,United States,NY,10003-4654,310.202.2900,,Schematic is an interactive agency that creates branded experiences.                              ,,,,
Schiff Nutrition International,www.schiffnutrition.com,,$0-1 Million,100-250,Agriculture & Mining : Agriculture & Mining Other,,,2002 S 5070 W,,Salt Lake City,United States,UT,84104-4726,801.975.5000,,Schiff Nutrition International; Inc. develops; manufactures; markets and distributes branded and private label vitamins; nutritional supplements and nutrition bars in the United States and throughout the world.            ,,,,
Schmack BioEnergy,www.schmackbioenergy.com,,$10-50 Million,25-100,Energy & Utilities : Energy & Utilities Other,,,7624 Riverview Rd,,Brecksville,United States,OH,44141-1107,216.986.9999 x150,,Schmack BioEnergy is one of the leading providers in Energy & Utilities.  It is based in Brecksville; OH.  To find more information about Schmack BioEnergy; please visit www.schmackbioenergy.com.,,,,
Schmidt & Stacy Consulting Engineers Inc,www.schmidt-stacy.com,,$1-10 Million,250-1000,Business Services : Business Services Other,,,2711 N Haskell Ave,,Dallas,United States,TX,75204-2911,214.874.0200,,Schmidt & Stacy Consulting Engineers; Inc. designs high-performance; low-maintenance building support systems. Our goal is always to make the client's job easier; working in a team effort with architects; owners/developers and end users.      ,,,,
Schmitt Music Company,www.schmittmusic.com,,$1-10 Million,25-100,Business Services : Business Services Other,,,100 N 6th St Ste 850b,,Minneapolis,United States,MN,55403-1518,763.566.4560,,Schmitt Music Company has been the family music store for more than 100 years. Today; with 22 stores; we are one of the country's largest full-service music retailers.           ,,,,
School Health Corp.,www.schoolhealth.com,,$50-100 Million,0-25,Education : Education Other,,,865 Muirfield Dr,,Hanover Park,United States,IL,60133-5476,800.323.1305,,School Health Corp. is one of the leading providers in Education.  It is based in Hanover Park; IL.  To find more information about School Health Corp.; please visit www.schoolhealth.com,,,,
School Specialty; Inc,www.schoolspecialty.com,,$500M-1 Billion,0-25,Education : Education Other,,,W6316 Design Dr,,Greenville,United States,WI,54942-8404,888.388.3224,,School Specialty; Inc. (School Specialty) is an education company. It is a provider of supplemental educational products and equipment to the pre-kindergarten through 12th grade (preK-12) market; with products; programs and services.       ,,,,
The Schreiber Law Firm; LLC,www.schreiblaw.com,,$1-10 Million,0-25,Business Services : Business Services Other,,,1320 W Spencer Ave,,Marion,United States,IN,46952-3415,765.673.6300,,The Schreiber Law Firm; LLC is one of the leading providers in Business Services.  It is based in Marion; IN.  To find more information about The Schreiber Law Firm; LLC; please visit www.schreiblaw.com.,,,,
University City of Science Center,www.sciencecenter.org,,$10-50 Million,100-250,Business Services : Business Services Other,,,3701 Market St Ste 340,,Philadelphia,United States,PA,19104-5500,215.966.6000,,University City of Science Center is one of the leading providers in Business Services.  It is based in Philadelphia; PA.  To find more information about University City of Science Center; please visit www.sciencecenter.org.,,,,
SCI Engineered Materials Inc,www.sciengineeredmaterials.com,,$1-10 Million,25-100,Computers & Electronics : Computers & Electronics Other,,,2839 Charter St,,Columbus,United States,OH,43228-4607,614.486.0261,,SCI Engineered Materials Inc is one of the leading providers in Computers & Electronics.  It is based in Columbus; OH.  To find more information about SCI Engineered Materials Inc; please visit www.sciengineeredmaterials.com.,,,,
Scientific Drilling International,www.scientificdrilling.com,,$250-500 Million,1K-10K,Energy & Utilities : Energy & Utilities Other,,,16701 Greenspoint Park Dr Ste 200,,Houston,United States,TX,77060-2314,281.443.3300,,Scientific Drilling pioneered downhole navigation systems in 1969 by offering the first commercial steering-tool; the EYE. Since then; the company has developed cutting edge systems for survey; production logging and directional drilling.       ,,,,
Scientific Research Corporation,www.scires.com,,$100-250 Million,10K-50K,Computers & Electronics : Computers & Electronics Other,,,2300 Windy Ridge Pkwy SE Ste 400s,,Atlanta,United States,GA,30339-8431,770.859.9161,,Scientific Research Corporation is an advanced engineering company that was founded in 1988 to provide innovative solutions to the U.S. Government; private industry; and international markets.             ,,,,
SCI Consulting,www.sciworld.com,,$10-50 Million,100-250,Computers & Electronics : Computers & Electronics Other,,,7918 Jones Branch Dr Ste 600,,Mc Lean,United States,VA,22102-3307,703.739.6600,,SCI Consulting is one of the leading providers in Computers & Electronics.  It is based in Mc Lean; VA.  To find more information about SCI Consulting; please visit www.sciworld.com.,,,,
State of CA,www.sco.ca.gov,,$0-1 Million,25-100,Government : Government Other,,,1301 10th St,,Sacramento,United States,CA,95814-4905,213.891.2000,,State of CA is one of the leading providers in Government.  It is based in Sacramento; CA.  To find more information about State of CA; please visit www.sco.ca.gov.,,,,
The Scoular Company,www.scoular.com,,> $1 Billion,0-25,Agriculture & Mining : Agriculture & Mining Other,,,2027 Dodge St,,Omaha,United States,NE,68102-1240,800.487.1474,,DOWNS ; KS ; The Scoular Company; Downs ; was awarded a certificate under the Safety and Health Achievement Recognition Program (SHARP) by the Kansas Department of Labor (KDOL) and the Occupational Safety and Health Administration (OSHA).  ,,,,
Scripps Health,www.scrippshealth.org,,$500M-1 Billion,0-25,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,4275 Campus Point Ct,,San Diego,United States,CA,92121-1513,800.727.4777,,Scripps Health is a non-profit; community-based health care delivery network in San Diego; California; that includes:Four acute-care hospitals on five campuses More than 2600 affiliated physicians Extensive outpatient care network Home health care      ,,,,
Scripps Networks Interactive,www.scrippsnetworks.com,,$250-500 Million,1K-10K,Media & Entertainment : Media & Entertainment Other,,,9721 Sherrill Blvd,,Knoxville,United States,TN,37932-3330,865.694.2700,,Scripps Networks Interactive is one of the leading providers in Media & Entertainment.  It is based in Knoxville; TN.  To find more information about Scripps Networks Interactive; please visit www.scrippsnetworks.com.,,,,
ScriptPro LLC,www.scriptpro.com,,$10-50 Million,0-25,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,5828 Reeds Rd,,Mission,United States,KS,66202-2740,913.384.1008,,ScriptPro LLC is one of the leading providers in Healthcare; Pharmaceuticals; & Biotech.  It is based in Mission; KS.  To find more information about ScriptPro LLC; please visit www.scriptpro.com,,,,
ScriptSave,www.scriptsave.com,,$10-50 Million,25-100,Business Services : Business Services Other,,,333 E Wetmore Rd,,Tucson,United States,AZ,85705-1720,520.888.8070,,ScriptSave is one of the leading providers in Business Services.  It is based in Tucson; AZ.  To find more information about ScriptSave; please visit www.scriptsave.com.,,,,
S. C. State Credit Union,www.scscu.com,,$0-1 Million,0-25,Financial Services : Financial Services Other,,,23332 Mill Creek Dr Ste 135,,Laguna Hills,United States,CA,92653-1696,949.583.0300,,S. C. State Credit Union is one of the leading providers in Financial Services.  It is based in Laguna Hills; CA.  To find more information about S. C. State Credit Union; please visit www.scscu.com,,,,
SCS Financial Services LLC,www.scsfinancial.com,,$0-1 Million,0-25,Business Services : Business Services Other,,,707 Westchester Ave Ste 205,,West Harrison,United States,NY,10604-3154,914.289.0800,,SCS Financial Services LLC is one of the leading providers in Business Services.  It is based in West Harrison; NY.  To find more information about SCS Financial Services LLC; please visit www.scsfinancial.com,,,,
Shelby County School District,www.scsk12.org,,$100-250 Million,0-25,Education : Education Other,,,160 S Hollywood St,,Memphis,United States,TN,38112-4801,901.325.7900,,Shelby County School District is one of the leading providers in Education.  It is based in Memphis; TN.  To find more information about Shelby County School District; please visit www.scsk12.org,,,,
Santa Clara University,www.scu.edu,,$0-1 Million,100-250,Education : Education Other,,,500 El Camino Real,,Santa Clara,United States,CA,95050-4345,408.554.4000,,Santa Clara University; a comprehensive Jesuit; Catholic university located 40 miles south of San Francisco in California's Silicon Valley; offers its more than 8685 students rigorous undergraduate curricula in arts and sciences; business; and     ,,,,
Strategic Decisions Group,www.sdg.com,,$50-100 Million,100-250,Business Services : Business Services Other,,,745 Emerson St,,Palo Alto,United States,CA,94301-2411,650.475.4400,,Strategic Decisions Group is one of the leading providers in Business Services.  It is based in Palo Alto; CA.  To find more information about Strategic Decisions Group; please visit www.sdg.com.,,,,
SDI Media USA,www.sdimediagroup.com,,$10-50 Million,250-1000,Media & Entertainment : Media & Entertainment Other,,,10950 Washington Blvd,,Culver City,United States,CA,90232-4026,310.388.8800,,SDI Media USA is one of the leading providers in Media & Entertainment.  It is based in Culver City; CA.  To find more information about SDI Media USA; please visit www.sdimediagroup.com.,,,,
Strategic Diagnostics Inc.,www.sdix.com,,$10-50 Million,25-100,Business Services : Business Services Other,,,111 Pencader Dr,,Newark,United States,DE,19702-3322,302.456.6789,,Strategic Diagnostics Inc. (SDI) is a biotechnology company that develops; manufactures and markets antibody products and analytical test kits for a range of food; water; agricultural; industrial; environmental and scientific applications.        ,,,,
SDN Communications,www.sdncommunications.com,,$1-10 Million,25-100,Telecommunications : Telecommunications Other,,,2900 W 10th St,,Sioux Falls,United States,SD,57104-2543,800.247.1442,,SDN Communications is one of the leading providers in Telecommunications.  It is based in Sioux Falls; SD.  To find more information about SDN Communications; please visit www.sdncommunications.com.,,,,
SDS Global Logistics,www.sdsgl.com,,$1-10 Million,25-100,Transportation & Storage : Transportation & Storage Other,,,5209 31st Pl,,Long Island City,United States,NY,11101-3229,718.784.5586,,SDS Global Logistics is one of the leading providers in Transportation & Storage.  It is based in Long Island City; NY.  To find more information about SDS Global Logistics; please visit www.sdsgl.com.,,,,
REED MARICULTURE Inc.,www.seafarm.com,,$1-10 Million,0-25,Agriculture & Mining : Agriculture & Mining Other,,,511 Pamlar Ave,,San Jose,United States,CA,95128-4222,408.768.9411,,REED MARICULTURE Inc. is one of the leading providers in Agriculture & Mining.  It is based in San Jose; CA.  To find more information about REED MARICULTURE Inc.; please visit www.seafarm.com.,,,,
Seal & Design,www.sealanddesign.com,,$10-50 Million,100-250,Business Services : Business Services Other,,,4015 Casillio Pkwy,,Clarence,United States,NY,14031-2047,716.759.2222,,O-Rings and Gaskets manufacturer; silicone gaskets; viton; EMI and RFI shielding from Seal and Design                        ,,,,
Sealevel Systems; Inc.,www.sealevel.com,,$1-10 Million,25-100,Computers & Electronics : Computers & Electronics Other,,,2779 Greenville Hwy,,Liberty,United States,SC,29657-8914,864.843.4343,,Sealevel Systems; Inc. is one of the leading providers in Computers & Electronics.  It is based in Liberty; SC.  To find more information about Sealevel Systems; Inc.; please visit www.sealevel.com.,,,,
Seasons Hospice,www.seasons.org,,$0-1 Million,0-25,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,6400 Shafer Ct Ste 700,,Des Plaines,United States,IL,60018-4989,847.759.9449,,Seasons Hospice is one of the leading providers in Healthcare; Pharmaceuticals; & Biotech.  It is based in Des Plaines; IL.  To find more information about Seasons Hospice; please visit www.seasons.org,,,,
Seattle Art Museum,www.seattleartmuseum.org,,$10-50 Million,25-100,Media & Entertainment : Media & Entertainment Other,,,PO BOX 22000,,Seattle,United States,WA,98122-9700,206.625.8900,,Seattle Art Museum is one of the leading providers in Media & Entertainment.  It is based in Seattle; WA.  To find more information about Seattle Art Museum; please visit www.seattleartmuseum.org.,,,,
Seattle University,www.seattleu.edu,,$0-1 Million,25-100,Education : Education Other,,,900 Broadway,,Seattle,United States,WA,98122-4338,206.296.6000,,Founded in 1891; Seattle University is an independent university located on 48 acres on Seattle's Capitol Hill. More than 6800 students are enrolled in undergraduate and graduate programs within eight schools. U.S.       ,,,,
South End Community Health Center,www.sechc.org,,$1-10 Million,0-25,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,1601 Washington St,,Boston,United States,MA,02118-1951,617.425.2000,,South End Community Health Center is one of the leading providers in Healthcare; Pharmaceuticals; & Biotech.  It is based in Boston; MA.  To find more information about South End Community Health Center; please visit www.sechc.org,,,,
Southeast Colorado Hospital & LTCC,www.sechosp.org,,$10-50 Million,25-100,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,373 E 10th Ave,,Springfield,United States,CO,81073-1622,719.523.4501,,Southeast Colorado Hospital & LTCC is one of the leading providers in Healthcare; Pharmaceuticals; & Biotech.  It is based in Springfield; CO.  To find more information about Southeast Colorado Hospital & LTCC; please visit www.sechosp.org,,,,
Second City Entertainment,www.secondcity.com,,$1-10 Million,25-100,Business Services : Business Services Other,,,1616 N Wells St,,Chicago,United States,IL,60614-6002,312.664.4032,,Second City Entertainment is one of the leading providers in Business Services.  It is based in Chicago; IL.  To find more information about Second City Entertainment; please visit www.secondcity.com.,,,,
SecondMarket; Inc.,www.secondmarket.com,,$10-50 Million,25-100,Financial Services : Financial Services Other,,,402 W Parkway Pl,,Ridgeland,United States,MS,39157-6010,800.449.5742,,SecondMarket; Inc. is one of the leading providers in Financial Services.  It is based in Ridgeland; MS.  To find more information about SecondMarket; Inc.; please visit www.secondmarket.com,,,,
SECURA Insurance; A Mutual Company,www.secura.net,,$0-1 Million,0-25,Financial Services : Financial Services Other,,,604 N Acadia Rd Ste 101,,Thibodaux,United States,LA,70301-4897,985.435.2646,,SECURA Insurance; A Mutual Company is one of the leading providers in Financial Services.  It is based in Thibodaux; LA.  To find more information about SECURA Insurance; A Mutual Company; please visit www.secura.net,,,,
Secure64 Software Corporation,www.secure64.com,,$1-10 Million,25-100,Software & Internet : Software & Internet Other,,,5600 S Quebec St Ste 320d,,Greenwood Vlg,United States,CO,80111-2214,303.242.5890,,Secure64 Software Corporation is one of the leading providers in Software & Internet.  It is based in Greenwood Vlg; CO.  To find more information about Secure64 Software Corporation; please visit www.secure64.com.,,,,
Secure-I,www.secure-i.com,,$0-1 Million,0-25,Telecommunications : Telecommunications Other,,,1259 Rand Rd,,Des Plaines,United States,IL,60016-3402,847.391.5138,,Secure-I is one of the leading providers in Telecommunications.  It is based in Des Plaines; IL.  To find more information about Secure-I; please visit www.secure-i.com.,,,,
The Security Benefit Group of Companies,www.securitybenefit.com,,$0-1 Million,0-25,Government : Government Other,,,345 S Ron McNair Blvd,,Lake City,United States,SC,29560-3434,843.374.8690,,The Security Benefit Group of Companies is one of the leading providers in Government.  It is based in Lake City; SC.  To find more information about The Security Benefit Group of Companies; please visit www.securitybenefit.com,,,,
The Security Benefit Group of Companies,www.securitybenefit.com,,$0-1 Million,0-25,Real Estate & Construction : Real Estate and Construction Other,,,10806 32nd Ave N,,Texas City,United States,TX,77591-2155,409.986.5801,,The Security Benefit Group of Companies is one of the leading providers in Real Estate & Construction.  It is based in Texas City; TX.  To find more information about The Security Benefit Group of Companies; please visit www.securitybenefit.com,,,,
Security Inspection; Inc.,www.securityinspection.com,,$1-10 Million,0-25,Business Services : Business Services Other,,,6586 Oak Hill Rd,,Ortonville,United States,MI,48462-9159,248.922.3299,,Security Inspection; Inc. is one of the leading providers in Business Services.  It is based in Ortonville; MI.  To find more information about Security Inspection; Inc.; please visit www.securityinspection.com.,,,,
Securus Group Inc,www.securusgroup.com,,$1-10 Million,0-25,Financial Services : Financial Services Other,,,242 Main St,,Staten Island,United States,NY,10307-1229,732.750.2300,,Securus Group Inc is one of the leading providers in Financial Services.  It is based in Staten Island; NY.  To find more information about Securus Group Inc; please visit www.securusgroup.com,,,,
SEDA Council of Governments,www.seda-cog.org,,$0-1 Million,100-250,Government : Government Other,,,201 Furnace Rd,,Lewisburg,United States,PA,17837-8043,570.524.4491,,SEDA Council of Governments is one of the leading providers in Government.  It is based in Lewisburg; PA.  To find more information about SEDA Council of Governments; please visit www.seda-cog.org.,,,,
The Sedona Group,www.sedonagroup.com,,$1-10 Million,1K-10K,Business Services : Business Services Other,,,612 Valley View Dr,,Moline,United States,IL,61265-6100,309.797.8367,,The Sedona Group is made up of several distinct but inter-related divisions. As our client's needs expand and evolve in new directions; we add new services to accommodate them.          ,,,,
The Sedona Group,www.sedonagroup.com,,$1-10 Million,25-100,Business Services : Business Services Other,,,612 Valley View Dr,,Moline,United States,IL,61265-6100,309.797.8367,,The Sedona Group is made up of several distinct but inter-related divisions. As our client's needs expand and evolve in new directions; we add new services to accommodate them.          ,,,,
The Segal Company,www.segalco.com,,$1-10 Million,25-100,Financial Services : Financial Services Other,,,2701 12th Ave S,,Fargo,United States,ND,58103-8753,800.659.9121,,The Segal Company is one of the leading providers in Financial Services.  It is based in Fargo; ND.  To find more information about The Segal Company; please visit www.segalco.com,,,,
The Segal Company,www.segalco.com,,$50-100 Million,0-25,Business Services : Business Services Other,,,1230 W Washington St Ste 501,,Tempe,United States,AZ,85281-1248,602.381.4000,,The Segal Company(www.segalco.com) has been a leading; independent firm of benefit; compensation and human resources consultants since its founding in 1939 Segal is headquartered in New York and has more than 900 employees throughout the U.S.   ,,,,
Segmint,www.segmint.com,,$1-10 Million,25-100,Computers & Electronics : Computers & Electronics Other,,,411 Wolf Ledges Pkwy Ste 100,,Akron,United States,OH,44311-1051,888.734.6468,,Segmint is one of the leading providers in Computers & Electronics.  It is based in Akron; OH.  To find more information about Segmint; please visit www.segmint.com.,,,,
Segrest Farms,www.segrestinc.com,,$0-1 Million,0-25,Agriculture & Mining : Agriculture & Mining Other,,,6180 Big Bend Rd,,Gibsonton,United States,FL,33534-5816,813.677.9196 x263,,Segrest Farms is one of the leading providers in Agriculture & Mining.  It is based in Gibsonton; FL.  To find more information about Segrest Farms; please visit www.segrestinc.com.,,,,
Southeast Interactive Techs,www.seinteractive.com,,$10-50 Million,0-25,Financial Services : Financial Services Other,,,104 S Freya St Ste 114,,Spokane,United States,WA,99202-4868,509.534.2037,,Southeast Interactive Techs is one of the leading providers in Financial Services.  It is based in Spokane; WA.  To find more information about Southeast Interactive Techs; please visit www.seinteractive.com,,,,
Security Equipment Inc,www.sei-security.com,,$10-50 Million,25-100,Business Services : Business Services Other,,,126 Abbie Ave,,Kansas City,United States,KS,66103-1304,913.888.4544,,Security Equipment Inc is one of the leading providers in Business Services.  It is based in Kansas City; KS.  To find more information about Security Equipment Inc; please visit www.sei-security.com.,,,,
Security Equipment Inc,www.sei-security.com,,$10-50 Million,25-100,Business Services : Business Services Other,,,126 Abbie Ave,,Kansas City,United States,KS,66103-1304,913.888.4544,,Security Equipment Inc is one of the leading providers in Business Services.  It is based in Kansas City; KS.  To find more information about Security Equipment Inc; please visit www.sei-security.com.,,,,
Seismic Exchange Inc,www.seismicexchange.com,,$10-50 Million,100-250,Energy & Utilities : Energy & Utilities Other,,,11050 Capital Park Dr,,Houston,United States,TX,77041-5567,832.590.5100,,Seismic Exchange Inc is one of the leading providers in Energy & Utilities.  It is based in Houston; TX.  To find more information about Seismic Exchange Inc; please visit www.seismicexchange.com.,,,,
Seko Global Logistics,www.sekologistics.com,,$250-500 Million,100-250,Transportation & Storage : Transportation & Storage Other,,,1100 N Arlington Heights Rd Ste 600,,Itasca,United States,IL,60143-3180,800.228.2711,,Seko Global Logistics is one of the leading providers in Transportation & Storage.  It is based in Itasca; IL.  To find more information about Seko Global Logistics; please visit www.sekologistics.com.,,,,
Select Comfort Corporation,www.selectcomfort.com,,$500M-1 Billion,1K-10K,Retail : Retail Other,,,9800 59th Ave N,,Minneapolis,United States,MN,55442-4528,763.551.7000,,Select Comfort Corporation is engaged primarily in developing; manufacturing; marketing and distributing adjustable-firmness beds and other sleep-related accessory products.                    ,,,,
Select Energy Services,www.selectenergyservices.com,,$500M-1 Billion,1K-10K,Energy & Utilities : Energy & Utilities Other,,,PO BOX 1715,,Gainesville,United States,TX,76241-1715,940.668.1818,,Select Energy Services is one of the leading providers in Energy & Utilities.  It is based in Gainesville; TX.  To find more information about Select Energy Services; please visit www.selectenergyservices.com.,,,,
Select Equity Group; Inc.,www.selectequity.com,,$0-1 Million,25-100,Computers & Electronics : Computers & Electronics Other,,,3012 N 93rd St,,Omaha,United States,NE,68134-4716,402.932.8958,,Select Equity Group; Inc. is one of the leading providers in Computers & Electronics.  It is based in Omaha; NE.  To find more information about Select Equity Group; Inc.; please visit www.selectequity.com,,,,
